global_step,step,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,avg_grad_norm_group:0,avg_hessian_norm_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,avg_grad_norm_group:1,avg_hessian_norm_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,avg_grad_norm_group:2,avg_hessian_norm_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,avg_grad_norm_group:3,avg_hessian_norm_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,hessian_aligned_loss
1,15,1.757117509841919,1.7909083366394043,0.20375335216522217,1.408299207687378,13.788776397705078,373.0,373.0,16.0,1.5984243154525757,1.38429594039917,0.31578949093818665,3.275911331176758,41.33199691772461,19.0,19.0,11.0,0.7122421264648438,0.7629857659339905,0.4545454680919647,0.4545454680919647,0.4545454680919647,11.0,11.0,8.0,1.2946571111679077,1.2645516395568848,0.29357796907424927,2.0476205348968506,21.708932876586914,109.0,109.0,16.0,1.6303266286849976,1.630326509475708,0.232421875,186715.90625,0.0,6.883630275726318
2,31,1.6823941469192505,1.7355058193206787,0.19160105288028717,1.5353950262069702,15.385621070861816,381.0,381.0,16.0,1.2278987169265747,1.1519935131072998,0.375,2.063739776611328,52.99945831298828,16.0,16.0,11.0,0.7789273262023926,0.8101690411567688,0.5,0.5,0.5,8.0,8.0,8.0,1.0647705793380737,1.1329410076141357,0.37383174896240234,1.8139631748199463,14.00932788848877,107.0,107.0,16.0,1.525001049041748,1.5250009298324585,0.240234375,186715.890625,0.0,7.786085605621338
3,47,1.712589979171753,1.7143621444702148,0.22486773133277893,1.4147306680679321,16.43102264404297,378.0,378.0,16.0,1.1623207330703735,1.2540549039840698,0.29411765933036804,2.756112575531006,28.563236236572266,17.0,17.0,10.0,0.7222620844841003,0.7913225293159485,0.6666666865348816,10.609319686889648,219.79196166992188,3.0,3.0,3.0,1.0368849039077759,1.086268424987793,0.37719297409057617,1.397022008895874,19.27217674255371,114.0,114.0,16.0,1.5380667448043823,1.5380666255950928,0.263671875,186715.890625,0.0,5.751620769500732
4,63,1.6983729600906372,1.6793732643127441,0.24020887911319733,1.386875033378601,12.4050874710083,383.0,383.0,16.0,1.5880366563796997,1.4838335514068604,0.20000001788139343,4.3558220863342285,34.88428497314453,20.0,20.0,12.0,0.6338062882423401,0.7256303429603577,0.6000000238418579,2.089730978012085,76.77735137939453,5.0,5.0,4.0,1.186959147453308,1.161340355873108,0.3461538553237915,1.3027746677398682,16.665332794189453,104.0,104.0,16.0,1.5797860622406006,1.5797858238220215,0.263671875,186715.90625,0.0,5.834723949432373
5,79,1.7460196018218994,1.760055661201477,0.2222222089767456,1.4346095323562622,9.682724952697754,360.0,360.0,16.0,1.4444983005523682,1.356124758720398,0.3199999928474426,0.6756213307380676,14.88700008392334,25.0,25.0,13.0,0.6483436822891235,0.711446225643158,0.625,2.3045859336853027,88.81450653076172,8.0,8.0,7.0,1.0949254035949707,1.08865225315094,0.4117647111415863,1.5830225944519043,25.32474136352539,119.0,119.0,16.0,1.562817096710205,1.5628172159194946,0.27734375,186715.890625,0.0,6.218176364898682
6,95,1.7723034620285034,1.7993197441101074,0.16931216418743134,1.5833218097686768,11.326163291931152,378.0,378.0,16.0,1.4835494756698608,1.3578287363052368,0.1818181872367859,4.739211559295654,49.185096740722656,22.0,22.0,11.0,0.5864465832710266,0.6639118790626526,0.6000000238418579,0.6000000238418579,0.6000000238418579,5.0,5.0,4.0,1.1245871782302856,1.1385717391967773,0.3738318085670471,1.3888086080551147,12.787882804870605,107.0,107.0,16.0,1.612952709197998,1.6129529476165771,0.216796875,186715.890625,0.0,5.42852258682251
7,111,1.7769745588302612,1.7290540933609009,0.1927083432674408,1.1474897861480713,11.828071594238281,384.0,384.0,16.0,1.4938273429870605,1.4509650468826294,0.31578946113586426,3.031344175338745,19.75129508972168,19.0,19.0,12.0,1.1508382558822632,0.8478901386260986,0.25,0.25,0.25,4.0,4.0,4.0,1.3033802509307861,1.1801403760910034,0.2666666805744171,1.770912528038025,19.337913513183594,105.0,105.0,16.0,1.6644514799118042,1.6644515991210938,0.212890625,186715.859375,0.0,4.958438396453857
8,127,1.6427398920059204,1.6322133541107178,0.23733334243297577,1.2811977863311768,10.851188659667969,375.0,375.0,16.0,1.1488878726959229,1.2258092164993286,0.25,0.25,0.25,20.0,20.0,11.0,0.42220544815063477,0.7681291103363037,1.0,9.901520729064941,354.6415100097656,2.0,2.0,2.0,1.06121027469635,1.06846284866333,0.3913043439388275,1.1619954109191895,12.649279594421387,115.0,115.0,16.0,1.488064169883728,1.4880640506744385,0.275390625,186715.859375,0.0,4.421919345855713
9,143,1.7374248504638672,1.731109857559204,0.19491524994373322,1.480812430381775,9.92834758758545,354.0,354.0,16.0,1.3072497844696045,1.384592056274414,0.2777777910232544,0.2777777910232544,0.2777777910232544,18.0,18.0,11.0,1.0804126262664795,0.8956365585327148,0.3750000298023224,0.3750000298023224,0.3750000298023224,8.0,8.0,7.0,1.0165393352508545,1.0509651899337769,0.4166666269302368,1.2671377658843994,13.434076309204102,132.0,132.0,16.0,1.526182770729065,1.5261824131011963,0.2578125,186715.90625,0.0,4.2932209968566895
10,15,1.7511485815048218,1.7650641202926636,0.17227724194526672,0.8093835115432739,5.1831817626953125,505.0,505.0,22.0,1.255480170249939,1.357654094696045,0.4285714626312256,1.7029695510864258,3.2457966804504395,28.0,28.0,16.0,0.7378023266792297,0.8319591879844666,0.4545454680919647,3.2399160861968994,63.87882995605469,11.0,11.0,9.0,0.9278841018676758,0.9563175439834595,0.4838710129261017,1.2022746801376343,10.759992599487305,155.0,155.0,22.0,1.5323289632797241,1.5327916145324707,0.25608015060424805,186715.953125,0.0,3.9415464401245117
