global_step,step,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,avg_grad_norm_group:0,avg_hessian_norm_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,avg_grad_norm_group:1,avg_hessian_norm_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,avg_grad_norm_group:2,avg_hessian_norm_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,avg_grad_norm_group:3,avg_hessian_norm_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,hessian_aligned_loss
1,15,1.757117509841919,1.7909083366394043,0.20375335216522217,1.408299207687378,13.788776397705078,373.0,373.0,16.0,1.5984243154525757,1.38429594039917,0.31578949093818665,3.275911331176758,41.33199691772461,19.0,19.0,11.0,0.7122421264648438,0.7629857659339905,0.4545454680919647,0.4545454680919647,0.4545454680919647,11.0,11.0,8.0,1.2946571111679077,1.2645516395568848,0.29357796907424927,2.0476205348968506,21.708932876586914,109.0,109.0,16.0,1.6303266286849976,1.630326509475708,0.232421875,186715.90625,0.0,1.6872190237045288
2,31,1.6750847101211548,1.7295300960540771,0.19160105288028717,1.5335499048233032,15.450373649597168,381.0,381.0,16.0,1.2233572006225586,1.1490684747695923,0.375,2.059598207473755,53.14181900024414,16.0,16.0,11.0,0.7832307815551758,0.812834620475769,0.5,0.5,0.5,8.0,8.0,8.0,1.0674687623977661,1.1351603269577026,0.37383174896240234,1.817551612854004,14.04160213470459,107.0,107.0,16.0,1.5200505256652832,1.5200507640838623,0.240234375,186715.890625,0.0,1.5869851112365723
3,47,1.6644575595855713,1.6736774444580078,0.24074073135852814,1.4115289449691772,16.849700927734375,378.0,378.0,16.0,1.1279054880142212,1.2297992706298828,0.29411765933036804,2.736032009124756,30.185644149780273,17.0,17.0,10.0,0.7576945424079895,0.8028653264045715,0.6666666865348816,10.744186401367188,216.8277130126953,3.0,3.0,3.0,1.0581380128860474,1.1046411991119385,0.37719297409057617,1.41599702835083,19.233171463012695,114.0,114.0,16.0,1.5063284635543823,1.5063284635543823,0.275390625,186715.90625,0.0,1.5532729625701904
4,63,1.556885004043579,1.5564898252487183,0.2819843292236328,1.3896498680114746,13.145024299621582,383.0,383.0,16.0,1.4927014112472534,1.4122097492218018,0.2500000298023224,4.287956237792969,39.28013229370117,20.0,20.0,12.0,0.7135453820228577,0.7583547830581665,0.4000000059604645,2.109257698059082,82.96276092529297,5.0,5.0,4.0,1.2645821571350098,1.22868812084198,0.32692310214042664,1.3256605863571167,16.55726432800293,104.0,104.0,16.0,1.4867682456970215,1.4867680072784424,0.291015625,186715.90625,0.0,1.534484624862671
5,79,1.448821783065796,1.4933005571365356,0.29999998211860657,1.4546290636062622,12.30933666229248,360.0,360.0,16.0,1.2831569910049438,1.2230013608932495,0.3999999761581421,0.649846076965332,12.570143699645996,25.0,25.0,13.0,0.7997713088989258,0.8090587854385376,0.625,2.987109422683716,111.04537963867188,8.0,8.0,7.0,1.2413575649261475,1.2223577499389648,0.3781512677669525,1.729105830192566,26.007429122924805,119.0,119.0,16.0,1.3823721408843994,1.3823721408843994,0.328125,186715.90625,0.0,1.4388097524642944
6,95,1.2475855350494385,1.3133387565612793,0.34656089544296265,1.593108892440796,17.26787757873535,378.0,378.0,16.0,1.1016151905059814,1.0675522089004517,0.3181818723678589,4.346285820007324,73.62432098388672,22.0,22.0,11.0,0.8837498426437378,0.8292644023895264,0.6000000238418579,0.6000000238418579,0.6000000238418579,5.0,5.0,4.0,1.4269357919692993,1.4131051301956177,0.28971967101097107,1.4674243927001953,13.069931983947754,107.0,107.0,16.0,1.2752418518066406,1.275241732597351,0.3359375596046448,186715.890625,0.0,1.3270385265350342
7,111,0.9900256991386414,1.0171860456466675,0.455729216337204,1.1320509910583496,13.216678619384766,384.0,384.0,16.0,0.9979968070983887,0.9969363212585449,0.4210526645183563,3.0180110931396484,31.919574737548828,19.0,19.0,12.0,1.9475865364074707,1.2354762554168701,0.0,0.0,0.0,4.0,4.0,4.0,1.7777388095855713,1.6021528244018555,0.17142857611179352,2.1088595390319824,17.013748168945312,105.0,105.0,16.0,1.159345269203186,1.1593451499938965,0.3925781548023224,186715.90625,0.0,1.206661343574524
8,127,0.6503291130065918,0.7123966217041016,0.6773332357406616,1.3298084735870361,12.467985153198242,375.0,375.0,16.0,0.5445671677589417,0.686328113079071,0.7000000476837158,0.7000000476837158,0.7000000476837158,20.0,20.0,11.0,1.2681994438171387,1.244221806526184,0.0,19.680877685546875,306.29449462890625,2.0,2.0,2.0,1.7472736835479736,1.7168269157409668,0.1565217524766922,1.2915757894515991,13.229291915893555,115.0,115.0,16.0,0.8949955105781555,0.8949953317642212,0.5585936903953552,186715.90625,0.0,0.9346052408218384
9,143,0.46815919876098633,0.5257934927940369,0.7683615684509277,1.4370239973068237,16.653913497924805,354.0,354.0,16.0,0.6664292812347412,0.7053076028823853,0.7222222685813904,0.7222222685813904,0.7222222685813904,18.0,18.0,11.0,2.958747148513794,2.097362518310547,0.0,0.0,0.0,8.0,8.0,7.0,2.015160083770752,1.992593765258789,0.15909090638160706,1.601413369178772,9.194938659667969,132.0,132.0,16.0,0.9128812551498413,0.9128812551498413,0.59765625,186715.921875,0.0,0.9445082545280457
10,15,0.26214271783828735,0.29826658964157104,0.9083821773529053,1.1065936088562012,7.76238489151001,513.0,513.0,22.0,0.33618882298469543,0.40866291522979736,0.8181818127632141,0.9380174279212952,10.633903503417969,22.0,22.0,14.0,3.4075112342834473,2.7465522289276123,0.0,10.435405731201172,61.31524658203125,7.0,7.0,6.0,2.1886343955993652,2.2264819145202637,0.07643312960863113,0.7601449489593506,6.719447612762451,157.0,157.0,22.0,0.7289450764656067,0.7286746501922607,0.7095851898193359,186715.921875,0.0,0.7498718500137329
