global_step,step,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,avg_grad_norm_group:0,avg_hessian_norm_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,avg_grad_norm_group:1,avg_hessian_norm_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,avg_grad_norm_group:2,avg_hessian_norm_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,avg_grad_norm_group:3,avg_hessian_norm_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,hessian_aligned_loss
1,15,1.757117509841919,1.7909083366394043,0.20375335216522217,0.19392076134681702,0.19392076134681702,373.0,373.0,16.0,1.5984243154525757,1.38429594039917,0.31578949093818665,0.2825484871864319,0.2825484871864319,19.0,19.0,11.0,0.7122421264648438,0.7629857659339905,0.4545454680919647,0.4545454680919647,0.4545454680919647,11.0,11.0,8.0,1.2946571111679077,1.2645516395568848,0.29357796907424927,0.26125746965408325,0.26125746965408325,109.0,109.0,16.0,1.6303266286849976,1.630326509475708,0.232421875,186715.90625,0.0,0.0
2,31,1.6750940084457397,1.7295384407043457,0.19160105288028717,0.18053747713565826,0.18053747713565826,381.0,381.0,16.0,1.2233648300170898,1.1490778923034668,0.375,0.3515625,0.3515625,16.0,16.0,11.0,0.7832144498825073,0.8128263354301453,0.5,0.5,0.5,8.0,8.0,8.0,1.0674492120742798,1.1351453065872192,0.37383174896240234,0.34238794445991516,0.34238794445991516,107.0,107.0,16.0,1.520053505897522,1.520053505897522,0.240234375,186715.890625,0.0,0.0
3,47,1.664406657218933,1.673632264137268,0.24074073135852814,0.22800312936306,0.22800312936306,378.0,378.0,16.0,1.1276624202728271,1.229684591293335,0.29411765933036804,0.27681663632392883,0.27681663632392883,17.0,17.0,10.0,0.7582108974456787,0.8029963374137878,0.6666666865348816,0.444444477558136,0.444444477558136,3.0,3.0,3.0,1.0582008361816406,1.1046910285949707,0.37719297409057617,0.34410586953163147,0.34410586953163147,114.0,114.0,16.0,1.5063002109527588,1.5062998533248901,0.275390625,186715.90625,0.0,0.0
4,63,1.5566644668579102,1.5563379526138306,0.2819843292236328,0.26725929975509644,0.26725929975509644,383.0,383.0,16.0,1.4923222064971924,1.4120184183120728,0.2500000298023224,0.21250003576278687,0.21250003576278687,20.0,20.0,12.0,0.7142397165298462,0.7586426734924316,0.4000000059604645,0.320000022649765,0.320000022649765,5.0,5.0,4.0,1.2653098106384277,1.2292635440826416,0.32692310214042664,0.301775187253952,0.301775187253952,104.0,104.0,16.0,1.4867432117462158,1.4867429733276367,0.291015625,186715.90625,0.0,0.0
5,79,1.4485100507736206,1.4930033683776855,0.29999998211860657,0.2841666638851166,0.2841666638851166,360.0,360.0,16.0,1.2839184999465942,1.2231746912002563,0.3999999761581421,0.3839999735355377,0.3839999735355377,25.0,25.0,13.0,0.8001276254653931,0.8093733191490173,0.625,0.546875,0.546875,8.0,8.0,7.0,1.2427781820297241,1.2238786220550537,0.3781512677669525,0.3431961238384247,0.3431961238384247,119.0,119.0,16.0,1.3825258016586304,1.3825258016586304,0.328125,186715.90625,0.0,0.0
6,95,1.2463462352752686,1.3121497631072998,0.34656089544296265,0.3254738450050354,0.3254738450050354,378.0,378.0,16.0,1.099907636642456,1.066145658493042,0.3181818723678589,0.2603306174278259,0.2603306174278259,22.0,22.0,11.0,0.8837478160858154,0.8292201161384583,0.6000000238418579,0.6000000238418579,0.6000000238418579,5.0,5.0,4.0,1.4302330017089844,1.4157272577285767,0.28971967101097107,0.2761813700199127,0.2761813700199127,107.0,107.0,16.0,1.2749422788619995,1.274942398071289,0.3359375596046448,186715.890625,0.0,0.0
7,111,0.986236035823822,1.0141501426696777,0.455729216337204,0.4308065176010132,0.4308065176010132,384.0,384.0,16.0,0.995637059211731,0.9942307472229004,0.4210526645183563,0.37673133611679077,0.37673133611679077,19.0,19.0,12.0,1.9519778490066528,1.237050175666809,0.0,0.0,0.0,4.0,4.0,4.0,1.7833139896392822,1.6057398319244385,0.17142857611179352,0.15673470497131348,0.15673470497131348,105.0,105.0,16.0,1.1575928926467896,1.157593011856079,0.3925781548023224,186715.90625,0.0,0.0
8,127,0.6470831036567688,0.709433376789093,0.6746666431427002,0.6314879655838013,0.6314879655838013,375.0,375.0,16.0,0.5425006151199341,0.6843132972717285,0.7000000476837158,0.7000000476837158,0.7000000476837158,20.0,20.0,11.0,1.2806962728500366,1.2477306127548218,0.0,0.0,0.0,2.0,2.0,2.0,1.758396863937378,1.7269139289855957,0.1565217524766922,0.14699433743953705,0.14699433743953705,115.0,115.0,16.0,0.8950845003128052,0.8950843811035156,0.556640625,186715.90625,0.0,0.0
9,143,0.4622798264026642,0.5204392075538635,0.7683615684509277,0.7140987515449524,0.7140987515449524,354.0,354.0,16.0,0.6776744723320007,0.712314784526825,0.7222222685813904,0.7222222685813904,0.7222222685813904,18.0,18.0,11.0,2.9783108234405518,2.1120786666870117,0.0,0.0,0.0,8.0,8.0,7.0,2.031662940979004,2.0066187381744385,0.15909090638160706,0.15065427124500275,0.15065427124500275,132.0,132.0,16.0,0.9137719869613647,0.9137718677520752,0.59765625,186715.921875,0.0,0.0
10,15,0.2663511633872986,0.29379400610923767,0.9049505591392517,0.8709028959274292,0.8709028959274292,505.0,505.0,22.0,0.48200294375419617,0.5388839244842529,0.6785714626312256,0.6543367505073547,0.6543367505073547,28.0,28.0,16.0,2.783684015274048,2.61476469039917,0.0,0.0,0.0,11.0,11.0,9.0,2.156229019165039,2.194007158279419,0.09677419811487198,0.09053070098161697,0.09053070098161697,155.0,155.0,22.0,0.7338781952857971,0.7336758971214294,0.7024320960044861,186715.921875,0.0,0.0
