global_step,step,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,avg_grad_norm_group:0,avg_hessian_norm_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,avg_grad_norm_group:1,avg_hessian_norm_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,avg_grad_norm_group:2,avg_hessian_norm_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,avg_grad_norm_group:3,avg_hessian_norm_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,hessian_aligned_loss
1,15,1.757117509841919,1.7909083366394043,0.20375335216522217,1.408299207687378,13.788776397705078,373.0,373.0,16.0,1.5984243154525757,1.38429594039917,0.31578949093818665,3.275911331176758,41.33199691772461,19.0,19.0,11.0,0.7122421264648438,0.7629857659339905,0.4545454680919647,0.4545454680919647,0.4545454680919647,11.0,11.0,8.0,1.2946571111679077,1.2645516395568848,0.29357796907424927,2.0476205348968506,21.708932876586914,109.0,109.0,16.0,1.6303266286849976,1.630326509475708,0.232421875,186715.90625,0.0,1.6828557252883911
2,31,1.6750802993774414,1.729526400566101,0.19160105288028717,1.533551573753357,15.450482368469238,381.0,381.0,16.0,1.2233525514602661,1.1490654945373535,0.375,2.0595967769622803,53.14221954345703,16.0,16.0,11.0,0.783236026763916,0.8128374814987183,0.5,0.5,0.5,8.0,8.0,8.0,1.0674794912338257,1.135169506072998,0.37383174896240234,1.8175653219223022,14.041680335998535,107.0,107.0,16.0,1.5200496912002563,1.5200495719909668,0.240234375,186715.890625,0.0,1.5828951597213745
3,47,1.6644365787506104,1.6736595630645752,0.24074073135852814,1.41153883934021,16.85030174255371,378.0,378.0,16.0,1.1278573274612427,1.2297682762145996,0.29411765933036804,2.7360408306121826,30.18772315979004,17.0,17.0,10.0,0.7577539682388306,0.8028836250305176,0.6666666865348816,10.74435806274414,216.82679748535156,3.0,3.0,3.0,1.0581896305084229,1.1046873331069946,0.37719297409057617,1.416052222251892,19.233322143554688,114.0,114.0,16.0,1.5063230991363525,1.506323218345642,0.275390625,186715.90625,0.0,1.5497416257858276
4,63,1.5568337440490723,1.5564472675323486,0.2819843292236328,1.389693021774292,13.1462984085083,383.0,383.0,16.0,1.4925897121429443,1.4121289253234863,0.2500000298023224,4.287887096405029,39.288536071777344,20.0,20.0,12.0,0.7136386036872864,0.7583938241004944,0.4000000059604645,2.1095290184020996,82.97227478027344,5.0,5.0,4.0,1.2647649049758911,1.2288411855697632,0.32692310214042664,1.325786828994751,16.558635711669922,104.0,104.0,16.0,1.4867632389068604,1.48676335811615,0.291015625,186715.90625,0.0,1.531015157699585
5,79,1.448726773262024,1.4932136535644531,0.29999998211860657,1.4548577070236206,12.312929153442383,360.0,360.0,16.0,1.283108115196228,1.2229255437850952,0.3999999761581421,0.6497252583503723,12.569622039794922,25.0,25.0,13.0,0.7999081015586853,0.8091458678245544,0.625,2.9880220890045166,111.16370391845703,8.0,8.0,7.0,1.2417151927947998,1.2226945161819458,0.3781512677669525,1.7294113636016846,26.00921058654785,119.0,119.0,16.0,1.3823882341384888,1.3823881149291992,0.328125,186715.90625,0.0,1.435125470161438
6,95,1.247387170791626,1.3131567239761353,0.34656089544296265,1.5932283401489258,17.27532196044922,378.0,378.0,16.0,1.101248860359192,1.0672452449798584,0.3181818723678589,4.346528053283691,73.71027374267578,22.0,22.0,11.0,0.8841980695724487,0.8294427394866943,0.6000000238418579,0.6000000238418579,0.6000000238418579,5.0,5.0,4.0,1.4276463985443115,1.4137213230133057,0.28971967101097107,1.467795491218567,13.072549819946289,107.0,107.0,16.0,1.2752323150634766,1.2752324342727661,0.3359375596046448,186715.890625,0.0,1.3235244750976562
7,111,0.9896374940872192,1.0168519020080566,0.455729216337204,1.1320579051971436,13.220318794250488,384.0,384.0,16.0,0.9973626136779785,0.9964064359664917,0.4210526645183563,3.018193006515503,31.95345687866211,19.0,19.0,12.0,1.9482498168945312,1.235824465751648,0.0,0.0,0.0,4.0,4.0,4.0,1.7788783311843872,1.6030561923980713,0.17142857611179352,2.109992504119873,17.020591735839844,105.0,105.0,16.0,1.1592694520950317,1.1592693328857422,0.3925781548023224,186715.90625,0.0,1.203304409980774
8,127,0.6499460339546204,0.7120388746261597,0.6773332357406616,1.3298277854919434,12.476089477539062,375.0,375.0,16.0,0.5441839098930359,0.685874879360199,0.7000000476837158,0.7000000476837158,0.7000000476837158,20.0,20.0,11.0,1.269435167312622,1.2447330951690674,0.0,19.690303802490234,306.31390380859375,2.0,2.0,2.0,1.7489674091339111,1.7184473276138306,0.1565217524766922,1.2927968502044678,13.23311710357666,115.0,115.0,16.0,0.8950850963592529,0.8950850963592529,0.5585936903953552,186715.90625,0.0,0.9324080944061279
9,143,0.46754783391952515,0.5252315402030945,0.7683615684509277,1.4370415210723877,16.67327880859375,354.0,354.0,16.0,0.6665258407592773,0.7052855491638184,0.7222222685813904,0.7222222685813904,0.7222222685813904,18.0,18.0,11.0,2.9610190391540527,2.098773956298828,0.0,0.0,0.0,8.0,8.0,7.0,2.018319845199585,1.9953569173812866,0.15909090638160706,1.6027122735977173,9.190342903137207,132.0,132.0,16.0,0.9133120775222778,0.9133120775222778,0.59765625,186715.921875,0.0,0.9422163367271423
10,15,0.26074010133743286,0.2969587445259094,0.912280797958374,1.109501600265503,7.753705978393555,513.0,513.0,22.0,0.33621761202812195,0.4082431495189667,0.8181818127632141,0.9370001554489136,10.577208518981934,22.0,22.0,14.0,3.412553310394287,2.7497127056121826,0.0,10.443853378295898,61.14253616333008,7.0,7.0,6.0,2.1986217498779297,2.2350385189056396,0.07643312960863113,0.7634725570678711,6.741002082824707,157.0,157.0,22.0,0.7301982641220093,0.7299398183822632,0.712446391582489,186715.921875,0.0,0.7488679885864258
