global_step,step,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,avg_grad_norm_group:0,avg_hessian_norm_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,avg_grad_norm_group:1,avg_hessian_norm_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,avg_grad_norm_group:2,avg_hessian_norm_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,avg_grad_norm_group:3,avg_hessian_norm_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,hessian_aligned_loss
1,15,1.757117509841919,1.7909083366394043,0.20375335216522217,1.408299207687378,13.788776397705078,373.0,373.0,16.0,1.5984243154525757,1.38429594039917,0.31578949093818665,3.275911331176758,41.33199691772461,19.0,19.0,11.0,0.7122421264648438,0.7629857659339905,0.4545454680919647,0.4545454680919647,0.4545454680919647,11.0,11.0,8.0,1.2946571111679077,1.2645516395568848,0.29357796907424927,2.0476205348968506,21.708932876586914,109.0,109.0,16.0,1.6303266286849976,1.630326509475708,0.232421875,186715.90625,0.0,437.99163818359375
2,31,1.6839094161987305,1.7367686033248901,0.19160105288028717,1.536027193069458,15.363556861877441,381.0,381.0,16.0,1.2291688919067383,1.153030514717102,0.375,2.0678176879882812,52.9321174621582,16.0,16.0,11.0,0.7765456438064575,0.8088676333427429,0.5,0.5,0.5,8.0,8.0,8.0,1.0602251291275024,1.1291871070861816,0.37383174896240234,1.8112807273864746,14.010024070739746,107.0,107.0,16.0,1.5251809358596802,1.5251808166503906,0.240234375,186715.890625,0.0,409.37017822265625
3,47,1.7085435390472412,1.7111563682556152,0.2222222238779068,1.4086812734603882,16.43751335144043,378.0,378.0,16.0,1.1682924032211304,1.258025050163269,0.29411765933036804,2.753307819366455,28.465940475463867,17.0,17.0,10.0,0.7164164781570435,0.788749635219574,0.6666666865348816,10.557574272155762,220.04257202148438,3.0,3.0,3.0,1.0230255126953125,1.0736219882965088,0.38596490025520325,1.3934478759765625,19.302331924438477,114.0,114.0,16.0,1.53215754032135,1.5321574211120605,0.263671875,186715.890625,0.0,350.01531982421875
4,63,1.6679959297180176,1.6538705825805664,0.2454308271408081,1.3747849464416504,12.388959884643555,383.0,383.0,16.0,1.5889884233474731,1.4858167171478271,0.20000001788139343,4.34361457824707,34.9787712097168,20.0,20.0,12.0,0.6354840397834778,0.7251800894737244,0.6000000238418579,2.080583095550537,76.5138168334961,5.0,5.0,4.0,1.158534049987793,1.1368283033370972,0.3461538553237915,1.2855174541473389,16.67070198059082,104.0,104.0,16.0,1.5513421297073364,1.551342248916626,0.267578125,186715.90625,0.0,338.3774108886719
5,79,1.669643521308899,1.6916640996932983,0.23055553436279297,1.407788634300232,10.057910919189453,360.0,360.0,16.0,1.4293055534362793,1.3497592210769653,0.3199999928474426,0.6989457011222839,15.368202209472656,25.0,25.0,13.0,0.6590023636817932,0.7167134881019592,0.625,2.2875208854675293,88.40019989013672,8.0,8.0,7.0,1.0441397428512573,1.0437933206558228,0.4285714328289032,1.560427188873291,24.945676803588867,119.0,119.0,16.0,1.4967364072799683,1.4967362880706787,0.287109375,186715.921875,0.0,351.7219543457031
6,95,1.6253947019577026,1.6631122827529907,0.20370368659496307,1.5203019380569458,11.82638931274414,378.0,378.0,16.0,1.4649674892425537,1.3489631414413452,0.1818181872367859,4.602869510650635,49.07697296142578,22.0,22.0,11.0,0.6014702916145325,0.6717684864997864,0.6000000238418579,0.6000000238418579,0.6000000238418579,5.0,5.0,4.0,1.0448393821716309,1.0665704011917114,0.420560747385025,1.3833918571472168,12.392534255981445,107.0,107.0,16.0,1.4871751070022583,1.4871749877929688,0.251953125,186715.90625,0.0,306.94659423828125
7,111,1.5509477853775024,1.5278784036636353,0.2369791716337204,1.0682854652404785,10.99578857421875,384.0,384.0,16.0,1.443102478981018,1.394242763519287,0.31578946113586426,2.8957102298736572,19.785688400268555,19.0,19.0,12.0,1.256271243095398,0.891374945640564,0.25,0.25,0.25,4.0,4.0,4.0,1.1845442056655884,1.0728225708007812,0.3142857253551483,1.7072117328643799,19.067575454711914,105.0,105.0,16.0,1.4695019721984863,1.4695022106170654,0.255859375,186715.90625,0.0,274.35064697265625
8,127,1.3421324491500854,1.3549671173095703,0.34666669368743896,1.2006525993347168,9.920621871948242,375.0,375.0,16.0,1.0877829790115356,1.174482822418213,0.3500000238418579,0.3500000238418579,0.3500000238418579,20.0,20.0,11.0,0.5210903882980347,0.8223921656608582,1.0,10.529067039489746,305.9598388671875,2.0,2.0,2.0,0.9169090390205383,0.9291589856147766,0.48695653676986694,1.1980068683624268,12.08816909790039,115.0,115.0,16.0,1.23348069190979,1.2334805727005005,0.3808594048023224,186715.953125,0.0,177.02854919433594
9,143,1.3247019052505493,1.3435981273651123,0.3192090094089508,1.3046280145645142,8.951515197753906,354.0,354.0,16.0,1.2065531015396118,1.2572959661483765,0.2777777910232544,0.2777777910232544,0.2777777910232544,18.0,18.0,11.0,1.1677814722061157,0.9711260795593262,0.3750000298023224,0.3750000298023224,0.3750000298023224,8.0,8.0,7.0,0.8646560907363892,0.9038978815078735,0.5454545021057129,1.2655129432678223,12.537349700927734,132.0,132.0,16.0,1.1994909048080444,1.1994907855987549,0.3769530951976776,186715.984375,0.0,182.22305297851562
10,15,1.251787543296814,1.2813758850097656,0.30297034978866577,0.7775768637657166,5.054518699645996,505.0,505.0,22.0,1.1707171201705933,1.2745506763458252,0.3571428656578064,1.6511908769607544,3.668516159057617,28.0,28.0,16.0,0.8884525299072266,0.9544150233268738,0.36363640427589417,2.964407205581665,58.95139694213867,11.0,11.0,9.0,0.7483160495758057,0.7648305296897888,0.5870967507362366,1.2121973037719727,10.29045581817627,155.0,155.0,22.0,1.130112886428833,1.131179928779602,0.3690987825393677,186716.015625,0.0,154.72935485839844
