global_step,step,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,avg_grad_norm_group:0,avg_hessian_norm_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,avg_grad_norm_group:1,avg_hessian_norm_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,avg_grad_norm_group:2,avg_hessian_norm_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,avg_grad_norm_group:3,avg_hessian_norm_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,hessian_aligned_loss
1,15,0.6363759636878967,0.6534425616264343,0.663636326789856,0.6364875435829163,0.6364875435829163,220.0,220.0,16.0,1.6430790424346924,1.8374264240264893,0.2448979616165161,0.22490628063678741,0.22490628063678741,49.0,49.0,15.0,0.852708101272583,0.8103494048118591,0.456140398979187,0.39212068915367126,0.39212068915367126,57.0,57.0,14.0,0.6232609152793884,0.6287456154823303,0.6612903475761414,0.62218177318573,0.62218177318573,186.0,186.0,16.0,0.7520400881767273,0.7520400285720825,0.599609375,186715.96875,0.0,0.0
2,31,0.595568060874939,0.6247221827507019,0.660714328289032,0.6282685399055481,0.6282685399055481,224.0,224.0,16.0,1.3896623849868774,1.4415525197982788,0.2549020051956177,0.23490969836711884,0.23490969836711884,51.0,51.0,16.0,0.7618836164474487,0.7852293848991394,0.5490195751190186,0.5059592127799988,0.5059592127799988,51.0,51.0,16.0,0.5887055397033691,0.5840245485305786,0.6666666269302368,0.6200716495513916,0.6200716495513916,186.0,186.0,16.0,0.6887407302856445,0.6887408494949341,0.611328125,186715.953125,0.0,0.0
3,47,0.5869900584220886,0.5976940393447876,0.6435644030570984,0.5925890207290649,0.5925890207290649,202.0,202.0,16.0,1.7166348695755005,1.6426295042037964,0.18867924809455872,0.18155927956104279,0.18155927956104279,53.0,53.0,16.0,0.7750955820083618,0.8260186314582825,0.5199999213218689,0.47839993238449097,0.47839993238449097,50.0,50.0,15.0,0.5203547477722168,0.5506523847579956,0.7632850408554077,0.7264113426208496,0.7264113426208496,207.0,207.0,16.0,0.695355236530304,0.6953551769256592,0.6328125,186715.953125,0.0,0.0
4,63,0.5101811289787292,0.5079165697097778,0.7534883618354797,0.7114331722259521,0.7114331722259521,215.0,215.0,16.0,1.6009516716003418,1.6392357349395752,0.23076923191547394,0.21301774680614471,0.21301774680614471,52.0,52.0,15.0,0.881986677646637,0.7747102975845337,0.5135135054588318,0.4857560098171234,0.4857560098171234,37.0,37.0,15.0,0.5309576988220215,0.530083954334259,0.754807710647583,0.7040033340454102,0.7040033340454102,208.0,208.0,16.0,0.6562716960906982,0.656271755695343,0.68359375,186715.953125,0.0,0.0
5,79,0.5078965425491333,0.5027320384979248,0.7604167461395264,0.7049697041511536,0.7049697041511536,192.0,192.0,16.0,1.2440301179885864,1.3262437582015991,0.30158731341362,0.28243890404701233,0.28243890404701233,63.0,63.0,16.0,0.795455276966095,0.7515348196029663,0.5573769807815552,0.5482396483421326,0.5482396483421326,61.0,61.0,16.0,0.5543162822723389,0.5387706160545349,0.7193877100944519,0.6716731786727905,0.6716731786727905,196.0,196.0,16.0,0.6505054235458374,0.6505054235458374,0.6640625,186715.953125,0.0,0.0
6,95,0.41009727120399475,0.4165681302547455,0.7860962748527527,0.7314478754997253,0.7314478754997253,187.0,187.0,16.0,1.4305086135864258,1.5166562795639038,0.3437500298023224,0.3168945610523224,0.3168945610523224,64.0,64.0,16.0,0.914898157119751,0.9411607384681702,0.4716981053352356,0.45389819145202637,0.45389819145202637,53.0,53.0,16.0,0.5867369771003723,0.5710718631744385,0.7067307829856873,0.6659578680992126,0.6659578680992126,208.0,208.0,16.0,0.6616634726524353,0.6616633534431458,0.666015625,186715.953125,0.0,0.0
7,111,0.3666410446166992,0.35899877548217773,0.8215962052345276,0.7560227513313293,0.7560227513313293,213.0,213.0,16.0,1.208842396736145,1.289935827255249,0.2777778208255768,0.2572016716003418,0.2572016716003418,54.0,54.0,15.0,1.0955898761749268,1.0090967416763306,0.36363643407821655,0.3570248782634735,0.3570248782634735,55.0,55.0,15.0,0.4956032633781433,0.5077868700027466,0.7684211134910583,0.7279779314994812,0.7279779314994812,190.0,190.0,16.0,0.5816290378570557,0.5816290974617004,0.6953125,186715.953125,0.0,0.0
8,127,0.3114149570465088,0.32560715079307556,0.896551787853241,0.823127269744873,0.823127269744873,232.0,232.0,16.0,1.1483325958251953,1.0291714668273926,0.3617021441459656,0.32322320342063904,0.32322320342063904,47.0,47.0,16.0,1.0863627195358276,1.1909219026565552,0.3469387888908386,0.3469387888908386,0.3469387888908386,49.0,49.0,15.0,0.4537712633609772,0.46141812205314636,0.8206523060798645,0.7849717736244202,0.7849717736244202,184.0,184.0,16.0,0.5135656595230103,0.5135655999183655,0.7675782442092896,186715.921875,0.0,0.0
9,143,0.22355173528194427,0.23757998645305634,0.9054726362228394,0.8469097018241882,0.8469097018241882,201.0,201.0,16.0,1.1062628030776978,0.9987722635269165,0.3958333134651184,0.3958333134651184,0.3958333134651184,48.0,48.0,15.0,0.9528641104698181,1.0587204694747925,0.4375,0.3919270634651184,0.3919270634651184,48.0,48.0,15.0,0.39182212948799133,0.41794827580451965,0.8418605327606201,0.7870417237281799,0.7870417237281799,215.0,215.0,16.0,0.4453393518924713,0.4453393518924713,0.787109375,186715.921875,0.0,0.0
10,159,0.20194481313228607,0.1966274529695511,0.926701545715332,0.8830350041389465,0.8830350041389465,191.0,191.0,16.0,1.0093201398849487,0.9143824577331543,0.4385965168476105,0.36934444308280945,0.36934444308280945,57.0,57.0,16.0,1.0616005659103394,0.9468179941177368,0.36734697222709656,0.35235321521759033,0.35235321521759033,49.0,49.0,16.0,0.3032895028591156,0.3090741038322449,0.9069766998291016,0.8563547134399414,0.8563547134399414,215.0,215.0,16.0,0.4166570007801056,0.4166570007801056,0.810546875,186715.921875,0.0,0.0
11,175,0.13226252794265747,0.13685043156147003,0.9707316756248474,0.9091730713844299,0.9091730713844299,205.0,205.0,16.0,1.077803611755371,1.0844775438308716,0.45652177929878235,0.4267486333847046,0.4267486333847046,46.0,46.0,16.0,1.0386890172958374,1.1386889219284058,0.5555554628372192,0.5246912837028503,0.5246912837028503,54.0,54.0,15.0,0.2409813404083252,0.2588915228843689,0.9371981024742126,0.8783402442932129,0.8783402442932129,207.0,207.0,16.0,0.35676780343055725,0.35676783323287964,0.8671875,186715.921875,0.0,0.0
12,191,0.1791713535785675,0.15343639254570007,0.9259259104728699,0.8475406765937805,0.8475406765937805,189.0,189.0,16.0,1.3951257467269897,1.4963397979736328,0.41509437561035156,0.4072624146938324,0.4072624146938324,53.0,53.0,16.0,0.9335493445396423,1.0579684972763062,0.5348837375640869,0.5100054144859314,0.5100054144859314,43.0,43.0,15.0,0.1654827892780304,0.199293315410614,0.9559471011161804,0.9012011885643005,0.9012011885643005,227.0,227.0,16.0,0.3623286783695221,0.3623286485671997,0.853515625,186715.953125,0.0,0.0
13,207,0.10797496140003204,0.12873096764087677,0.9752475619316101,0.907656192779541,0.907656192779541,202.0,202.0,16.0,1.2933111190795898,1.2290797233581543,0.47457632422447205,0.45848900079727173,0.45848900079727173,59.0,59.0,16.0,0.811306357383728,0.8536357283592224,0.5789473652839661,0.5484764575958252,0.5484764575958252,57.0,57.0,16.0,0.11807974427938461,0.12967589497566223,0.9639175534248352,0.8993251919746399,0.8993251919746399,194.0,194.0,16.0,0.3266957402229309,0.3266957700252533,0.869140625,186715.984375,0.0,0.0
14,223,0.10461486876010895,0.10302689671516418,0.9594594240188599,0.9075967073440552,0.9075967073440552,222.0,222.0,16.0,1.688902497291565,1.5628435611724854,0.35185185074806213,0.3257887363433838,0.3257887363433838,54.0,54.0,16.0,0.8467882871627808,0.8484507203102112,0.6279070377349854,0.5694971084594727,0.5694971084594727,43.0,43.0,16.0,0.07567258924245834,0.07801955938339233,0.9896373152732849,0.9281054735183716,0.9281054735183716,193.0,193.0,16.0,0.323128879070282,0.3231288194656372,0.87890625,186715.953125,0.0,0.0
