global_step,step,avg_loss_group:0,exp_avg_loss_group:0,avg_acc_group:0,avg_grad_norm_group:0,avg_hessian_norm_group:0,processed_data_count_group:0,update_data_count_group:0,update_batch_count_group:0,avg_loss_group:1,exp_avg_loss_group:1,avg_acc_group:1,avg_grad_norm_group:1,avg_hessian_norm_group:1,processed_data_count_group:1,update_data_count_group:1,update_batch_count_group:1,avg_loss_group:2,exp_avg_loss_group:2,avg_acc_group:2,avg_grad_norm_group:2,avg_hessian_norm_group:2,processed_data_count_group:2,update_data_count_group:2,update_batch_count_group:2,avg_loss_group:3,exp_avg_loss_group:3,avg_acc_group:3,avg_grad_norm_group:3,avg_hessian_norm_group:3,processed_data_count_group:3,update_data_count_group:3,update_batch_count_group:3,avg_actual_loss,avg_per_sample_loss,avg_acc,model_norm_sq,reg_loss,hessian_aligned_loss
1,15,2.214517116546631,2.212409496307373,0.10426539927721024,0.09734731912612915,0.09734731912612915,211.0,211.0,16.0,2.969489574432373,2.9871459007263184,0.019999995827674866,0.019199995324015617,0.019199995324015617,50.0,50.0,16.0,0.20735444128513336,0.1686599850654602,0.9000000357627869,0.8460000157356262,0.8460000157356262,50.0,50.0,15.0,0.21587155759334564,0.23166677355766296,0.9402984976768494,0.879483163356781,0.879483163356781,201.0,201.0,16.0,1.307608723640442,1.3076083660125732,0.501953125,186715.9375,0.0,0.0
2,31,2.284949779510498,2.2565736770629883,0.09090908616781235,0.084103062748909,0.084103062748909,187.0,187.0,16.0,2.7332489490509033,2.745527982711792,0.08771929889917374,0.08310249447822571,0.08310249447822571,57.0,57.0,16.0,0.19321215152740479,0.19307363033294678,0.9523810148239136,0.884353756904602,0.884353756904602,42.0,42.0,15.0,0.2074883133172989,0.20404928922653198,0.9247788190841675,0.8756754994392395,0.8756754994392395,226.0,226.0,16.0,1.2462658882141113,1.2462657690048218,0.5292969346046448,186715.9375,0.0,0.0
3,47,2.1962549686431885,2.221764326095581,0.11162789165973663,0.10643589496612549,0.10643589496612549,215.0,215.0,16.0,2.875584840774536,2.7767512798309326,0.0681818276643753,0.06508265435695648,0.06508265435695648,44.0,44.0,15.0,0.1877138614654541,0.16774721443653107,0.9777777791023254,0.8691357970237732,0.8691357970237732,45.0,45.0,14.0,0.24340717494487762,0.2429167926311493,0.932692289352417,0.8654308319091797,0.8654308319091797,208.0,208.0,16.0,1.2847585678100586,1.2847585678100586,0.517578125,186715.9375,0.0,0.0
4,63,2.1070592403411865,2.1529369354248047,0.08252429217100143,0.07651524245738983,0.07651524245738983,206.0,206.0,16.0,2.6511688232421875,2.7610645294189453,0.03703703731298447,0.03497942164540291,0.03497942164540291,54.0,54.0,16.0,0.19850562512874603,0.22835038602352142,0.9200000762939453,0.8832000494003296,0.8832000494003296,50.0,50.0,15.0,0.28148168325424194,0.2919820547103882,0.8960396647453308,0.8428096175193787,0.8428096175193787,202.0,202.0,16.0,1.2578163146972656,1.257816195487976,0.4804688096046448,186715.9375,0.0,0.0
5,79,1.7696329355239868,1.8574379682540894,0.1595744639635086,0.15193526446819305,0.15193526446819305,188.0,188.0,16.0,2.1238842010498047,2.260295867919922,0.0784313827753067,0.0722799003124237,0.0722799003124237,51.0,51.0,16.0,0.25299757719039917,0.24875473976135254,0.9298244714736938,0.8482608795166016,0.8482608795166016,57.0,57.0,15.0,0.281116783618927,0.2806169390678406,0.9027777910232544,0.8442644476890564,0.8442644476890564,216.0,216.0,16.0,1.0081076622009277,1.0081077814102173,0.55078125,186715.953125,0.0,0.0
6,95,1.5721375942230225,1.6601994037628174,0.21698112785816193,0.19958169758319855,0.19958169758319855,212.0,212.0,16.0,2.4398577213287354,2.365718364715576,0.08163265883922577,0.07996668666601181,0.07996668666601181,49.0,49.0,16.0,0.3067094385623932,0.32726603746414185,0.884615421295166,0.7825443744659424,0.7825443744659424,52.0,52.0,15.0,0.44282522797584534,0.44116681814193726,0.8090452551841736,0.776520848274231,0.776520848274231,199.0,199.0,16.0,1.0877290964126587,1.0877292156219482,0.501953125,186715.953125,0.0,0.0
7,111,1.0896693468093872,1.222731113433838,0.4428570866584778,0.4175509810447693,0.4175509810447693,210.0,210.0,16.0,1.7254395484924316,1.8592692613601685,0.18965516984462738,0.17003567516803741,0.17003567516803741,58.0,58.0,14.0,0.721549391746521,0.6720371246337891,0.641509473323822,0.5930936336517334,0.5930936336517334,53.0,53.0,16.0,0.5526015758514404,0.5184686183929443,0.6910994648933411,0.6549162864685059,0.6549162864685059,191.0,191.0,16.0,0.9232326149940491,0.9232325553894043,0.52734375,186715.953125,0.0,0.0
8,127,0.6741330623626709,0.7954190373420715,0.6341463327407837,0.6032123565673828,0.6032123565673828,205.0,205.0,16.0,1.0464892387390137,1.2649753093719482,0.4150943160057068,0.3915984034538269,0.3915984034538269,53.0,53.0,16.0,0.8595991134643555,0.9057990908622742,0.4893617331981659,0.45812588930130005,0.45812588930130005,47.0,47.0,15.0,0.7270964980125427,0.7183889150619507,0.6086956262588501,0.5616466999053955,0.5616466999053955,207.0,207.0,16.0,0.7511157989501953,0.7511159181594849,0.587890625,186715.9375,0.0,0.0
9,143,0.47461560368537903,0.5382170081138611,0.7980296015739441,0.7351307272911072,0.7351307272911072,203.0,203.0,16.0,0.6470944285392761,0.7888445258140564,0.5918367505073547,0.5556018352508545,0.5556018352508545,49.0,49.0,16.0,0.9344303011894226,0.957566499710083,0.3658536970615387,0.3480071723461151,0.3480071723461151,41.0,41.0,16.0,0.9126364588737488,0.8599201440811157,0.4840182960033417,0.4597068727016449,0.4597068727016449,219.0,219.0,16.0,0.7153000831604004,0.7153000831604004,0.609375,186715.921875,0.0,0.0
10,159,0.2792430818080902,0.3244314193725586,0.9116278886795044,0.8649864792823792,0.8649864792823792,215.0,215.0,16.0,0.5202784538269043,0.6294558644294739,0.7500001192092896,0.7355770468711853,0.7355770468711853,52.0,52.0,15.0,1.496097445487976,1.3295341730117798,0.1320754885673523,0.12210752815008163,0.12210752815008163,53.0,53.0,16.0,1.0185654163360596,0.9798713326454163,0.4010416567325592,0.3676215410232544,0.3676215410232544,192.0,192.0,16.0,0.7069326639175415,0.706932544708252,0.623046875,186715.921875,0.0,0.0
